epoch: 0% 	 (loss: 5.850747348100711%)
epoch: 1% 	 (loss: 5.451071548461914%)
epoch: 2% 	 (loss: 5.29422068962684%)
epoch: 3% 	 (loss: 5.2102977410340925%)
epoch: 4% 	 (loss: 5.168945808899708%)
epoch: 5% 	 (loss: 5.1302505273085375%)
epoch: 6% 	 (loss: 5.10286520199898%)
epoch: 7% 	 (loss: 5.076985146449163%)
epoch: 8% 	 (loss: 5.050521085201166%)
epoch: 9% 	 (loss: 5.031168054923033%)
epoch: 10% 	 (loss: 5.023268489348583%)
epoch: 11% 	 (loss: 5.0073464735960345%)
epoch: 12% 	 (loss: 4.994800325540396%)
epoch: 13% 	 (loss: 4.98613717005803%)
epoch: 14% 	 (loss: 4.976692683880145%)
epoch: 15% 	 (loss: 4.971731596726638%)
epoch: 16% 	 (loss: 4.961231752542349%)
epoch: 17% 	 (loss: 4.959583487877479%)
epoch: 18% 	 (loss: 4.952314271682348%)
epoch: 19% 	 (loss: 4.946921255649665%)
epoch: 20% 	 (loss: 4.943631465618427%)
epoch: 21% 	 (loss: 4.942429894667406%)
epoch: 22% 	 (loss: 4.934031845973088%)
epoch: 23% 	 (loss: 4.926817492949657%)
epoch: 24% 	 (loss: 4.925029539450621%)
epoch: 25% 	 (loss: 4.921862235436072%)
epoch: 26% 	 (loss: 4.914904750921788%)
epoch: 27% 	 (loss: 4.912436179625682%)
epoch: 28% 	 (loss: 4.908724036583534%)
epoch: 29% 	 (loss: 4.9085218233939925%)
epoch: 30% 	 (loss: 4.8997654621417706%)
epoch: 31% 	 (loss: 4.897533414302728%)
epoch: 32% 	 (loss: 4.8974697455381735%)
epoch: 33% 	 (loss: 4.894643710209773%)
epoch: 34% 	 (loss: 4.891041229932736%)
epoch: 35% 	 (loss: 4.882146189762996%)
epoch: 36% 	 (loss: 4.885914724301069%)
epoch: 37% 	 (loss: 4.885135846260266%)
epoch: 38% 	 (loss: 4.881321488893949%)
epoch: 39% 	 (loss: 4.876492930681278%)
epoch: 40% 	 (loss: 4.879671221513014%)
epoch: 41% 	 (loss: 4.874486671349941%)
epoch: 42% 	 (loss: 4.872661959819305%)
epoch: 43% 	 (loss: 4.869428578401223%)
epoch: 44% 	 (loss: 4.867873808053823%)
epoch: 45% 	 (loss: 4.8662595699994995%)
epoch: 46% 	 (loss: 4.861177737896259%)
epoch: 47% 	 (loss: 4.859730642269819%)
epoch: 48% 	 (loss: 4.859705252525134%)
epoch: 49% 	 (loss: 4.856112795609694%)
epoch: 50% 	 (loss: 4.853430723532652%)
epoch: 51% 	 (loss: 4.852361566592485%)
epoch: 52% 	 (loss: 4.84859587596013%)
epoch: 53% 	 (loss: 4.8524182539719805%)
epoch: 54% 	 (loss: 4.849356859158247%)
epoch: 55% 	 (loss: 4.8448771745730665%)
epoch: 56% 	 (loss: 4.84278256832025%)
epoch: 57% 	 (loss: 4.837927563985189%)
epoch: 58% 	 (loss: 4.837482051360301%)
epoch: 59% 	 (loss: 4.837798920655862%)
epoch: 60% 	 (loss: 4.833484845283704%)
epoch: 61% 	 (loss: 4.833126317537748%)
epoch: 62% 	 (loss: 4.83141297071408%)
epoch: 63% 	 (loss: 4.8309797898317%)
epoch: 64% 	 (loss: 4.8287962448902615%)
epoch: 65% 	 (loss: 4.829028432797163%)
epoch: 66% 	 (loss: 4.825790192530706%)
epoch: 67% 	 (loss: 4.823830262208596%)
epoch: 68% 	 (loss: 4.8247127948663175%)
epoch: 69% 	 (loss: 4.820342254638672%)
epoch: 70% 	 (loss: 4.818838650141007%)
epoch: 71% 	 (loss: 4.819529814597888%)
epoch: 72% 	 (loss: 4.820657267937293%)
epoch: 73% 	 (loss: 4.8175810740544245%)
epoch: 74% 	 (loss: 4.815971178886218%)
epoch: 75% 	 (loss: 4.817858524811574%)
epoch: 76% 	 (loss: 4.815406933808938%)
epoch: 77% 	 (loss: 4.8128352605379545%)
epoch: 78% 	 (loss: 4.806227011558337%)
epoch: 79% 	 (loss: 4.816070441710643%)
epoch: 80% 	 (loss: 4.811455318255303%)
epoch: 81% 	 (loss: 4.806226678994986%)
epoch: 82% 	 (loss: 4.803310125302046%)
epoch: 83% 	 (loss: 4.803122236789801%)
epoch: 84% 	 (loss: 4.807568141741631%)
epoch: 85% 	 (loss: 4.80557873065655%)
epoch: 86% 	 (loss: 4.803894624954615%)
epoch: 87% 	 (loss: 4.801254167312231%)
epoch: 88% 	 (loss: 4.8005814699026255%)
epoch: 89% 	 (loss: 4.800686224912986%)
epoch: 90% 	 (loss: 4.797513577876947%)
epoch: 91% 	 (loss: 4.796397847395677%)
epoch: 92% 	 (loss: 4.795167360550318%)
epoch: 93% 	 (loss: 4.797779653011224%)
epoch: 94% 	 (loss: 4.7924425589732635%)
epoch: 95% 	 (loss: 4.791084389808851%)
epoch: 96% 	 (loss: 4.795127682808118%)
epoch: 97% 	 (loss: 4.791302306835468%)
epoch: 98% 	 (loss: 4.790915565001659%)
epoch: 99% 	 (loss: 4.791140448741424%)
