epoch: 0% 	 (loss: 10.440478833516439%)
epoch: 1% 	 (loss: 10.05686386304024%)
epoch: 2% 	 (loss: 9.90725764250144%)
epoch: 3% 	 (loss: 9.811542374048477%)
epoch: 4% 	 (loss: 9.7510314647968%)
epoch: 5% 	 (loss: 9.711846684186886%)
epoch: 6% 	 (loss: 9.676849590203702%)
epoch: 7% 	 (loss: 9.643087489788348%)
epoch: 8% 	 (loss: 9.627231808197804%)
epoch: 9% 	 (loss: 9.598651915330153%)
epoch: 10% 	 (loss: 9.5875213378515%)
epoch: 11% 	 (loss: 9.569205298790564%)
epoch: 12% 	 (loss: 9.557331848144532%)
epoch: 13% 	 (loss: 9.541417703873073%)
epoch: 14% 	 (loss: 9.535764092665453%)
epoch: 15% 	 (loss: 9.529581666604066%)
epoch: 16% 	 (loss: 9.51480048252986%)
epoch: 17% 	 (loss: 9.498592278896234%)
epoch: 18% 	 (loss: 9.50107005681747%)
epoch: 19% 	 (loss: 9.492531438974234%)
epoch: 20% 	 (loss: 9.488671923906375%)
epoch: 21% 	 (loss: 9.478067119304951%)
epoch: 22% 	 (loss: 9.47492582859137%)
epoch: 23% 	 (loss: 9.46672923259246%)
epoch: 24% 	 (loss: 9.466726391132061%)
epoch: 25% 	 (loss: 9.457399417192509%)
epoch: 26% 	 (loss: 9.44969371893467%)
epoch: 27% 	 (loss: 9.45033463698167%)
epoch: 28% 	 (loss: 9.442403529240535%)
epoch: 29% 	 (loss: 9.437380624428773%)
epoch: 30% 	 (loss: 9.429978395119692%)
epoch: 31% 	 (loss: 9.419038581848145%)
epoch: 32% 	 (loss: 9.409661175654485%)
epoch: 33% 	 (loss: 9.400954090020596%)
epoch: 34% 	 (loss: 9.38593387114696%)
epoch: 35% 	 (loss: 9.3733703319843%)
epoch: 36% 	 (loss: 9.354640461848332%)
epoch: 37% 	 (loss: 9.338574057358962%)
epoch: 38% 	 (loss: 9.322741141686073%)
epoch: 39% 	 (loss: 9.308451461791993%)
epoch: 40% 	 (loss: 9.29168963310046%)
epoch: 41% 	 (loss: 9.290707793602577%)
epoch: 42% 	 (loss: 9.277640694838304%)
epoch: 43% 	 (loss: 9.27400894165039%)
epoch: 44% 	 (loss: 9.265753193390674%)
epoch: 45% 	 (loss: 9.259562003306854%)
epoch: 46% 	 (loss: 9.255991803682768%)
epoch: 47% 	 (loss: 9.25205441010304%)
epoch: 48% 	 (loss: 9.246616133665427%)
epoch: 49% 	 (loss: 9.240168591034719%)
epoch: 50% 	 (loss: 9.235741204481858%)
epoch: 51% 	 (loss: 9.23474365625626%)
epoch: 52% 	 (loss: 9.225690465095715%)
epoch: 53% 	 (loss: 9.225240917694874%)
epoch: 54% 	 (loss: 9.220024705544496%)
epoch: 55% 	 (loss: 9.215624051216322%)
epoch: 56% 	 (loss: 9.214201711997008%)
epoch: 57% 	 (loss: 9.215088467720227%)
epoch: 58% 	 (loss: 9.207877457447541%)
epoch: 59% 	 (loss: 9.207593849377755%)
epoch: 60% 	 (loss: 9.201063112112193%)
epoch: 61% 	 (loss: 9.201942781301645%)
epoch: 62% 	 (loss: 9.193531618362819%)
epoch: 63% 	 (loss: 9.194683637374487%)
epoch: 64% 	 (loss: 9.186868383945562%)
epoch: 65% 	 (loss: 9.185184459197215%)
epoch: 66% 	 (loss: 9.185725984817896%)
epoch: 67% 	 (loss: 9.184679848108535%)
epoch: 68% 	 (loss: 9.178969314770821%)
epoch: 69% 	 (loss: 9.179515329996745%)
epoch: 70% 	 (loss: 9.174035796141013%)
epoch: 71% 	 (loss: 9.17321725992056%)
epoch: 72% 	 (loss: 9.167497991904234%)
epoch: 73% 	 (loss: 9.169320272788024%)
epoch: 74% 	 (loss: 9.16713137504382%)
epoch: 75% 	 (loss: 9.163065343025403%)
epoch: 76% 	 (loss: 9.16074861868834%)
epoch: 77% 	 (loss: 9.1596407132271%)
epoch: 78% 	 (loss: 9.162461955730732%)
epoch: 79% 	 (loss: 9.153523122347318%)
epoch: 80% 	 (loss: 9.152829894041403%)
epoch: 81% 	 (loss: 9.155107517731496%)
epoch: 82% 	 (loss: 9.147554353567271%)
epoch: 83% 	 (loss: 9.147965416541467%)
epoch: 84% 	 (loss: 9.147536453833947%)
epoch: 85% 	 (loss: 9.147872015146108%)
epoch: 86% 	 (loss: 9.14563223031851%)
epoch: 87% 	 (loss: 9.141896942334297%)
epoch: 88% 	 (loss: 9.140839156126365%)
epoch: 89% 	 (loss: 9.139876796037722%)
epoch: 90% 	 (loss: 9.144031162751027%)
epoch: 91% 	 (loss: 9.13608419956305%)
epoch: 92% 	 (loss: 9.13433577708709%)
epoch: 93% 	 (loss: 9.133428104107196%)
epoch: 94% 	 (loss: 9.13602430881598%)
epoch: 95% 	 (loss: 9.13077633197491%)
epoch: 96% 	 (loss: 9.133022347474709%)
epoch: 97% 	 (loss: 9.13043705866887%)
epoch: 98% 	 (loss: 9.129133620628943%)
epoch: 99% 	 (loss: 9.125905491755558%)
